essay_id,total_segments,unannotated_segments,start_min,end_max,text_length,annotated_segments,partition_status,order_valid_heuristic,start_order_matches_type_num_order,annotated_overlap_pairs,duplicate_annotations,missing_key_discourse_types,has_no_annotations
AAAXMP138200000763052125_OR,10,0,0,2622,2623,10,complete_partition,True,False,0,0,Rebuttal,False
AAAXMP138200000763332144_OR,18,4,0,2902,2904,14,does_not_end_at_last_char,True,False,0,0,,False
AAAXMP138200000763402850_OR,16,4,0,3592,3595,12,does_not_end_at_last_char,True,False,0,0,,False
AAAXMP138200000764062810_OR,11,3,0,931,935,8,does_not_end_at_last_char,False,False,0,0,Concluding Statement|Counterclaim|Rebuttal,False
AAAXMP138200000764082850_OR,17,6,0,2329,2332,11,does_not_end_at_last_char,True,False,0,0,Rebuttal,False
AAAXMP138200000764672144_OR,15,6,0,2394,2401,9,does_not_end_at_last_char,True,False,0,0,Concluding Statement|Lead,False
AAAXMP138200000765262850_OR,13,4,0,3013,3024,9,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAXMP138200000765682810_OR,19,7,0,2798,2800,12,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAXMP138200000766022125_OR,10,1,0,2708,2709,9,complete_partition,True,False,0,0,,False
AAAXMP138200000766102810_OR,14,2,0,3561,3565,12,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAXMP138200000766702144_OR,13,4,0,3146,3174,9,does_not_end_at_last_char,False,False,0,0,,False
AAAXMP138200000766722144_OR,15,5,0,3537,3539,10,does_not_end_at_last_char,True,False,0,0,Rebuttal,False
AAAXMP138200000767032850_OR,12,3,0,2065,2169,9,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAXMP138200000767282144_OR,11,4,0,2562,2564,7,does_not_end_at_last_char,True,False,0,0,Rebuttal,False
AAAXMP138200000767602850_OR,28,10,0,2304,2310,18,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAXMP138200000767682850_OR,14,5,0,4003,4621,9,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAXMP138200000767822810_OR,17,5,0,3041,3045,12,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAXMP138200000767842810_OR,14,5,0,2385,2386,9,complete_partition,True,False,0,0,Counterclaim|Rebuttal,False
AAAXMP138200000767872810_OR,16,5,0,2899,2903,11,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAXMP138200000768012810_OR,8,2,0,1362,1364,6,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
AAAXMP138200000768282850_OR,17,4,0,3369,3376,13,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAXMP138200000768852810_OR,14,5,0,3832,3834,9,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAXMP138200000768862810_OR,11,3,0,3838,3841,8,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAXMP138200000768872850_OR,9,0,0,2674,2677,9,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAXMP138200000768932810_OR,16,4,0,3513,3514,12,complete_partition,True,False,0,0,Counterclaim|Rebuttal,False
AAAXMP138200000768952850_OR,15,6,0,2463,2558,9,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAXMP138200000769272125_OR,19,2,0,3778,3782,17,does_not_end_at_last_char,False,False,0,0,,False
AAAXMP138200000769302125_OR,7,0,0,1808,1812,7,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
AAAXMP138200000769422810_OR,17,4,0,2402,2408,13,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAXMP138200000770082125_OR,12,0,0,4058,4064,12,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAXMP138200000770622144_OR,12,2,0,2462,2467,10,does_not_end_at_last_char,True,False,0,0,,False
AAAXMP138200000771192144_OR,16,7,0,3477,3479,9,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAXMP138200000771212144_OR,18,6,0,4534,4539,12,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAXMP138200000771632810_OR,16,4,0,3661,3667,12,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAXMP138200000771652810_OR,12,4,0,1462,1479,8,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
AAAXMP138200000772012810_OR,11,1,0,2648,2649,10,complete_partition,True,False,0,0,Counterclaim|Rebuttal,False
AAAXMP138200000772022850_OR,15,1,0,3240,3241,14,complete_partition,False,False,0,0,Concluding Statement|Lead,False
AAAXMP138200000772032850_OR,14,5,0,1793,1859,9,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAXMP138200000772202144_OR,14,3,0,4220,4231,11,does_not_end_at_last_char,True,False,0,0,,False
AAAXMP138200000772212144_OR,14,1,0,3488,3495,13,does_not_end_at_last_char,False,False,0,0,,False
AAAXMP138200000772722850_OR,17,5,0,2717,2721,12,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAXMP138200000772862810_OR,18,7,0,3058,3059,11,complete_partition,True,False,0,0,Rebuttal,False
AAAXMP138200000773162850_OR,14,5,0,2618,2714,9,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAXMP138200000773312144_OR,16,6,0,1141,1151,10,does_not_end_at_last_char,True,False,0,0,Lead,False
AAAXMP138200000773342125_OR,10,0,0,1856,1862,10,does_not_end_at_last_char,True,False,0,0,Lead,False
AAAXMP138200000773572125_OR,13,1,0,2454,2458,12,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAXMP138200000773582144_OR,18,7,0,3480,3483,11,does_not_end_at_last_char,True,False,0,0,Rebuttal,False
AAAXMP138200000774812125_OR,15,0,0,2741,2748,15,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAXMP138200000774892850_OR,12,3,0,3080,3358,9,does_not_end_at_last_char,False,False,0,0,Counterclaim|Rebuttal,False
AAAXMP138200000775362810_OR,13,4,0,2402,2404,9,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAXMP138200000775372850_OR,14,4,0,5321,5324,10,does_not_end_at_last_char,True,False,0,0,Rebuttal,False
AAAXMP138200000775582125_OR,19,3,0,4184,4188,16,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAXMP138200000775592144_OR,8,2,0,2073,2082,6,does_not_end_at_last_char,True,False,0,0,Lead,False
AAAXMP138200000775732144_OR,14,6,0,1957,1959,8,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
AAAXMP138200000775982850_OR,14,5,0,3705,3708,9,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAXMP138200000776122810_OR,12,1,0,1733,1736,11,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
AAAXMP138200000776742125_OR,18,2,0,3094,3097,16,does_not_end_at_last_char,True,False,0,0,,False
AAAXMP138200000777032125_OR,14,1,0,4527,4531,13,does_not_end_at_last_char,True,False,0,0,Rebuttal,False
AAAXMP138200000777042125_OR,12,0,0,1756,1761,12,does_not_end_at_last_char,True,False,0,0,Lead|Rebuttal,False
AAAXMP138200000777062144_OR,15,6,0,3831,3856,9,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAXMP138200000777242850_OR,15,3,0,3335,3341,12,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAXMP138200000777312850_OR,17,7,0,2570,2581,10,does_not_end_at_last_char,True,False,0,0,Rebuttal,False
AAAXMP138200000777342850_OR,9,2,0,1735,1737,7,does_not_end_at_last_char,True,False,0,0,Concluding Statement|Lead|Rebuttal,False
AAAXMP138200000777942850_OR_cleaned,19,7,0,3052,3052,12,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
AAAXMP138200000778402810_OR,12,1,0,1536,1539,11,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
AAAXMP138200000778492810_OR,15,3,0,2560,2568,12,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAXMP138200000778572810_OR,13,4,0,3121,3126,9,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAXMP138200000779152850_OR,14,5,0,2335,2336,9,complete_partition,True,False,0,0,Counterclaim|Rebuttal,False
AAAXMP138200000779592144_OR,17,6,0,3795,3868,11,does_not_end_at_last_char,True,False,0,0,,False
AAAXMP138200000779702125_OR,16,0,0,4860,4872,16,does_not_end_at_last_char,False,False,0,0,Concluding Statement,False
AAAXMP138200000779712144_OR,17,6,0,2958,2958,11,does_not_end_at_last_char,True,False,0,0,,False
AAAXMP138200000779972144_OR,10,1,0,1760,1845,9,does_not_end_at_last_char,False,False,0,0,Counterclaim|Rebuttal,False
AAAXMP138200000780022125_OR,14,2,0,3423,3439,12,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAXMP138200000780072810_OR,9,3,0,1810,3674,6,does_not_end_at_last_char,True,False,0,0,Concluding Statement|Counterclaim|Lead|Rebuttal,False
AAAXMP138200000780162125_OR,14,1,0,3153,3161,13,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAXMP138200000780442850_OR,22,7,0,2864,2872,15,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
AAAXMP138200000780482810_OR,14,2,0,3706,3711,12,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAXMP138200000780752810_OR,19,6,0,1987,1989,13,does_not_end_at_last_char,True,False,0,0,Rebuttal,False
AAAXMP138200000781292144_OR,13,4,0,2952,2966,9,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAXMP138200000781862144_OR,15,3,0,4184,4191,12,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAXMP138200000782412125_OR,12,0,0,3325,3329,12,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAXMP138200000782442125_OR,14,2,0,4548,4553,12,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAXMP138200000782652810_OR,9,0,0,2480,2487,9,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
AAAXMP138200000782742810_OR,14,6,0,2222,2224,8,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
AAAXMP138200000783022125_OR,14,0,0,3034,3040,14,does_not_end_at_last_char,True,False,0,0,,False
AAAXMP138200000783072810_OR,18,6,0,4739,4750,12,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAXMP138200000783372850_OR,14,5,0,4770,4777,9,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAXMP138200000783682810_OR,9,0,0,2939,3062,9,does_not_end_at_last_char,True,False,0,0,Rebuttal,False
AAAXMP138200000783842850_OR,15,6,0,2505,2513,9,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAXMP138200000783852810_OR,19,5,0,4348,4351,14,does_not_end_at_last_char,True,False,0,0,Rebuttal,False
AAAXMP138200000784112850_OR,11,2,0,1539,1542,9,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAXMP138200000784532810_OR,10,2,0,3901,3905,8,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAXMP138200000784552850_OR,13,2,0,4302,4319,11,does_not_end_at_last_char,True,False,0,0,,False
AAAXMP138200000784572850_OR,15,1,0,4089,5061,14,does_not_end_at_last_char,False,False,0,0,Counterclaim|Rebuttal,False
AAAXMP138200000784752125_OR,13,0,0,4368,4373,13,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAXMP138200000784772144_OR,16,7,0,3748,3748,9,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAXMP138200000785312144_OR,18,2,0,3155,3161,16,does_not_end_at_last_char,True,False,0,0,Lead,False
AAAXMP138200000785342125_OR,13,4,0,1313,1314,9,complete_partition,True,False,0,0,Concluding Statement|Counterclaim|Rebuttal,False
AAAXMP138200000785482144_OR,12,2,0,4455,4459,10,does_not_end_at_last_char,True,False,0,0,Lead,False
AAAXMP138200000785732810_OR,13,4,0,3255,3255,9,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAXMP138200000785802810_OR,16,7,0,3730,3730,9,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAXMP138200000786292850_OR,14,3,0,2600,2603,11,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
AAAXMP138200000786452125_OR,10,0,0,3998,4001,10,does_not_end_at_last_char,True,False,0,0,,False
AAAXMP138200000786472125_OR,15,3,0,5015,5018,12,does_not_end_at_last_char,True,False,0,0,,False
AAAXMP138200000786862144_OR,18,6,0,3489,3495,12,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAXMP138200000786972125_OR,15,0,0,5927,5933,15,does_not_end_at_last_char,False,False,0,0,,False
AAAXMP138200000786992125_OR,15,1,0,3450,3457,14,does_not_end_at_last_char,True,False,0,0,,False
AAAXMP138200000787232850_OR,12,4,0,1770,1772,8,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAXMP138200000787542810_OR,13,3,0,3116,3121,10,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAXMP138200000787632810_OR,20,8,0,3414,3718,12,does_not_end_at_last_char,False,False,0,0,Lead|Rebuttal,False
AAAXMP138200000787642810_OR,14,5,0,3392,3395,9,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAXMP138200000787652850_OR,16,7,0,1973,1979,9,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
AAAXMP138200000788072125_OR,13,1,0,2486,2493,12,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAXMP138200000788152850_OR,16,4,0,2263,2315,12,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAXMP138200000788202850_OR,12,1,0,2634,2637,11,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAXMP138200000788232850_OR,13,4,0,4120,4123,9,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAXMP138200000788332125_OR,14,1,0,3598,3610,13,does_not_end_at_last_char,True,False,0,0,Rebuttal,False
AAAXMP138200000788542810_OR,12,1,0,3332,3336,11,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAXMP138200000788562850_OR,11,0,0,3618,3622,11,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAXMP138200000788792810_OR,12,1,0,3265,3272,11,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
AAAXMP138200000789222850_OR,12,5,0,1970,1970,7,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAXMP138200000789522810_OR,14,4,0,3520,3524,10,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAXMP138200000789542850_OR,15,3,0,1756,1768,12,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAXMP138200000789662810_OR,13,4,0,1463,1469,9,does_not_end_at_last_char,True,False,0,0,Lead|Rebuttal,False
AAAXMP138200000789712144_OR,9,1,0,2246,2250,8,does_not_end_at_last_char,False,False,0,0,Concluding Statement|Counterclaim|Rebuttal,False
AAAXMP138200000789852125_OR,14,2,0,1641,1645,12,does_not_end_at_last_char,True,False,0,0,,False
AAAXMP138200000789862144_OR,13,3,0,2971,2973,10,does_not_end_at_last_char,True,False,0,0,,False
AAAXMP138200000789922125_OR,18,2,0,2755,2786,16,does_not_end_at_last_char,True,False,0,0,,False
AAAXMP138200000790312125_OR,13,0,0,3577,3582,13,does_not_end_at_last_char,True,False,0,0,Rebuttal,False
AAAXMP138200000790332144_OR,17,6,0,4177,4182,11,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAXMP138200000790662850_OR,18,6,0,2366,2370,12,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAXMP138200000790702850_OR,13,4,0,2636,2654,9,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
AAAXMP138200000790852850_OR,13,6,0,1538,1539,7,complete_partition,True,False,0,0,Counterclaim|Rebuttal,False
AAAXMP138200000790862850_OR,7,0,0,1309,1312,7,does_not_end_at_last_char,True,False,0,0,,False
AAAXMP138200000790882850_OR,12,3,0,1734,1736,9,does_not_end_at_last_char,True,False,0,0,Lead|Rebuttal,False
AAAXMP138200000791112144_OR,15,6,0,3694,3696,9,does_not_end_at_last_char,True,False,0,0,Lead|Rebuttal,False
AAAXMP138200000791152810_OR,13,4,0,2897,2927,9,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAXMP138200000791592144_OR,15,5,0,3091,3095,10,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAXMP138200000791892125_OR,12,0,0,2107,2113,12,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAXMP138200000791902144_OR,19,6,0,3921,4126,13,does_not_end_at_last_char,True,False,0,0,Rebuttal,False
AAAXMP138200000792352144_OR,12,3,0,2979,2982,9,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
AAAXMP138200000792432144_OR,14,4,0,3012,3017,10,does_not_end_at_last_char,True,False,0,0,,False
AAAXMP138200000792442125_OR,14,0,0,2717,2726,14,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAXMP138200000792562144_OR,12,2,0,4973,4974,10,complete_partition,True,False,0,0,Counterclaim|Rebuttal,False
AAAXMP138200000792572144_OR,19,6,0,2892,2895,13,does_not_end_at_last_char,True,False,0,0,Rebuttal,False
AAAXMP138200000792592850_OR,12,3,0,4350,4351,9,complete_partition,True,False,0,0,Counterclaim|Rebuttal,False
AAAXMP138200000792822810_OR,10,1,0,3413,3414,9,complete_partition,True,False,0,0,Counterclaim|Rebuttal,False
AAAXMP138200000793642850_OR,23,5,0,4296,4304,18,does_not_end_at_last_char,True,False,0,0,,False
AAAXMP138200000793822125_OR,14,1,0,2439,2446,13,does_not_end_at_last_char,False,False,0,0,,False
AAAXMP138200000793832144_OR,21,7,0,5306,5309,14,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAXMP138200000793852125_OR,16,1,0,5948,5958,15,does_not_end_at_last_char,True,False,0,0,,False
AAAXMP138200000794052125_OR,14,2,0,3471,3475,12,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAXMP138200000794072144_OR,20,8,0,4211,4212,12,complete_partition,True,False,0,0,Lead|Rebuttal,False
AAAXMP138200000794322810_OR,14,5,0,2997,3014,9,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAXMP138200000794552810_OR,13,4,0,2799,2804,9,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAXMP138200000794852125_OR,15,2,0,3974,3980,13,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAXMP138200000794862144_OR,20,6,0,2973,2978,14,does_not_end_at_last_char,True,False,0,0,,False
AAAXMP138200000795042810_OR,13,4,0,2369,2370,9,complete_partition,True,False,0,0,Counterclaim|Rebuttal,False
AAAXMP138200000795442810_OR,12,3,0,2195,2197,9,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAXMP138200000795662144_OR,18,6,0,3149,3160,12,does_not_end_at_last_char,True,False,0,0,,False
AAAXMP138200000795852125_OR,15,1,0,3497,3504,14,does_not_end_at_last_char,False,False,0,0,Lead,False
AAAXMP138200000795922144_OR,16,2,0,1741,1749,14,does_not_end_at_last_char,True,False,0,0,,False
AAAXMP138200000796172144_OR,16,2,0,3607,3632,14,does_not_end_at_last_char,True,False,0,0,,False
AAAXMP138200000796182125_OR,12,0,0,4030,4035,12,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAXMP138200000796202144_OR,15,3,0,5164,5171,12,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAXMP138200000796282125_OR,12,1,0,4357,4360,11,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAXMP138200000796302125_OR,13,1,0,3143,3148,12,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAXMP138200000797332850_OR,12,1,0,2624,2629,11,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAXMP138200000797362810_OR,18,7,0,1518,1523,11,does_not_end_at_last_char,True,False,0,0,,False
AAAXMP138200000797452850_OR,16,6,0,2683,2685,10,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAXMP138200000798162850_OR,13,4,0,3825,3847,9,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAXMP138200000798272144_OR,18,6,0,3792,3795,12,does_not_end_at_last_char,True,False,0,0,,False
AAAXMP138200000798562125_OR,13,1,0,2486,2493,12,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
AAAXMP138200000798612144_OR,19,5,0,4678,4688,14,does_not_end_at_last_char,True,False,0,0,,False
AAAXMP138200000798952850_OR,11,2,0,3304,3306,9,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAXMP138200000799632850_OR,20,8,0,4365,4367,12,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAXMP138200000799822144_OR,13,1,0,3138,3143,12,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAXMP138200000799842144_OR,15,5,0,3374,3378,10,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAXMP138200000800182144_OR,13,2,0,2751,2755,11,does_not_end_at_last_char,True,False,0,0,,False
AAAXMP138200000800212125_OR,13,0,0,3221,3224,13,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAXMP138200000800382125_OR_cleaned,14,2,0,4270,4273,12,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAXMP138200000800592850_OR,14,5,0,2510,2513,9,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAXMP138200000800612810_OR,15,6,0,5965,5968,9,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAXMP138200000800692810_OR,17,6,0,2654,2678,11,does_not_end_at_last_char,True,False,0,0,Rebuttal,False
AAAXMP138200000800862850_OR,14,3,0,2061,2064,11,does_not_end_at_last_char,True,False,0,0,,False
AAAXMP138200000800882850_OR,18,6,0,1770,1774,12,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAXMP138200000800992144_OR,15,3,0,2679,2692,12,does_not_end_at_last_char,True,False,0,0,Rebuttal,False
AAAXMP138200000801012810_OR,13,4,0,2094,2158,9,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAXMP138200000801032810_OR,16,5,0,1854,1857,11,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAXMP138200000801402144_OR,17,6,0,3533,3539,11,does_not_end_at_last_char,False,False,0,0,,False
AAAXMP138200000801422144_OR,16,3,0,4477,4481,13,does_not_end_at_last_char,True,False,0,0,,False
AAAXMP138200000801472125_OR,17,2,0,4584,4592,15,does_not_end_at_last_char,True,False,0,0,,False
AAAXMP138200000801602810_OR,12,3,0,2269,2275,9,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAXMP138200000801682144_OR,18,5,0,5420,5426,13,does_not_end_at_last_char,True,False,0,0,,False
AAAXMP138200000801692144_OR,22,6,0,5948,5952,16,does_not_end_at_last_char,True,False,0,0,,False
AAAXMP138200000801912125_OR,18,2,0,3217,3227,16,does_not_end_at_last_char,True,False,0,0,,False
AAAXMP138200000802242810_OR,13,5,0,951,956,8,does_not_end_at_last_char,False,False,0,0,Counterclaim|Lead|Rebuttal,False
AAAXMP138200000802252810_OR,20,5,0,6155,6177,15,does_not_end_at_last_char,True,False,0,0,,False
AAAXMP138200000802292850_OR,16,6,0,3147,3149,10,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAXMP138200000802392810_OR,7,1,0,810,813,6,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAXMP138200000803002125_OR,15,3,0,4601,4604,12,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAXMP138200000803022125_OR,16,2,0,3008,3012,14,does_not_end_at_last_char,True,False,0,0,,False
AAAXMP138200000803072125_OR,14,2,0,3549,3556,12,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAXMP138200000803132810_OR,15,6,0,1859,1946,9,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
AAAXMP138200000803412144_OR,17,5,0,4170,4173,12,does_not_end_at_last_char,True,False,0,0,,False
AAAXMP138200000803542144_OR,19,7,0,2770,2776,12,does_not_end_at_last_char,True,False,0,0,Lead|Rebuttal,False
AAAXMP138200000803682125_OR,18,1,0,4958,4966,17,does_not_end_at_last_char,True,False,0,0,,False
AAAXMP138200000803702850_OR,12,4,0,1143,1144,8,complete_partition,True,False,0,0,Counterclaim|Lead|Rebuttal,False
AAAXMP138200000803762850_OR,13,3,0,2832,2834,10,does_not_end_at_last_char,False,False,0,0,Counterclaim|Rebuttal,False
AAAXMP138200000803782144_OR,17,5,0,3787,3789,12,does_not_end_at_last_char,True,False,0,0,,False
AAAXMP138200000803812144_OR,15,3,0,2886,2893,12,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAXMP138200000803822144_OR,15,3,0,3135,3140,12,does_not_end_at_last_char,True,False,0,0,Lead,False
AAAXMP138200000803832125_OR,20,1,0,5695,5700,19,does_not_end_at_last_char,True,False,0,0,,False
AAAXMP138200000803842144_OR,14,3,0,4032,4036,11,does_not_end_at_last_char,True,False,0,0,,False
AAAXMP138200000804332125_OR,7,0,0,1444,1446,7,does_not_end_at_last_char,False,False,0,0,Counterclaim|Rebuttal,False
AAAXMP138200000804342144_OR,13,1,0,3201,3205,12,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAXMP138200000804492144_OR,19,6,0,4528,4531,13,does_not_end_at_last_char,True,False,0,0,Rebuttal,False
AAAXMP138200000804502144_OR,17,3,0,3041,3071,14,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAXMP138200000804802850_OR,15,4,0,2941,3151,11,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
AAAXMP138200000805082810_OR,12,3,0,2693,2694,9,complete_partition,True,False,0,0,Counterclaim|Rebuttal,False
AAAXMP138200000805282810_OR,17,5,0,3940,3944,12,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAXMP138200000805402850_OR,15,6,0,2251,2317,9,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
