essay_id,holistic_essay_score,prompt_name,task,competition_set,char_count,word_count_computed,essay_word_count_field,discourse_component_count,discourse_label_diversity,annotation_coverage_pct,has_lead,has_position,has_claim,has_evidence,has_counterclaim,has_rebuttal,has_concluding_statement,join_valid
AAAOPP13416000110657,2.0,The Face on Mars,Text dependent,test,1258,228,224,8,5,99.841,True,True,True,True,False,False,True,True
AAAOPP13416000074570,4.0,The Face on Mars,Text dependent,test,1884,336,329,7,4,100.0,False,True,True,True,False,False,True,True
AAAOPP13416000106342,3.0,The Face on Mars,Text dependent,test,966,186,180,6,4,99.6894,False,True,True,True,False,False,True,True
AAAOPP13416000241833,3.0,The Face on Mars,Text dependent,test,2176,424,411,9,5,95.0827,True,True,True,True,False,False,True,True
AAAOPP13416000043686,2.0,The Face on Mars,Text dependent,test,756,153,150,4,4,99.7354,True,True,False,True,False,False,True,True
AAAOPP13416000064505,2.0,The Face on Mars,Text dependent,test,1159,223,237,4,4,98.7921,True,True,False,True,False,False,True,True
AAAOPP13416000074697,2.0,The Face on Mars,Text dependent,test,1279,235,231,7,4,99.8436,True,True,True,True,False,False,False,True
AAAOPP13416000050342,2.0,The Face on Mars,Text dependent,test,928,188,180,5,4,99.7845,False,True,True,True,False,False,True,True
AAAOPP13416000114740,4.0,The Face on Mars,Text dependent,test,2114,384,378,14,7,99.6689,True,True,True,True,True,True,True,True
AAAOPP13416000147931,4.0,The Face on Mars,Text dependent,test,2107,408,399,10,6,99.7152,False,True,True,True,True,True,True,True
AAAOPP13416000114342,1.0,The Face on Mars,Text dependent,test,833,173,173,7,4,100.0,True,True,True,True,False,False,False,True
AAAOPP13416000081934,3.0,The Face on Mars,Text dependent,test,1642,306,303,9,4,99.7564,False,True,True,True,False,False,True,True
AAAOPP13416000013947,3.0,The Face on Mars,Text dependent,test,2084,418,408,7,4,99.8081,False,True,True,True,False,False,True,True
AAAOPP13416000022428,3.0,The Face on Mars,Text dependent,test,1912,348,341,7,7,99.8954,True,True,True,True,True,True,True,True
AAAOPP13416000049637,3.0,The Face on Mars,Text dependent,test,1423,280,273,8,4,100.0,False,True,True,True,False,False,True,True
AAAOPP13416000017890,3.0,The Face on Mars,Text dependent,test,2641,509,499,9,5,99.8864,True,True,True,True,False,False,True,True
AAAOPP13416000043561,3.0,The Face on Mars,Text dependent,test,1232,235,241,7,4,98.7013,False,True,True,True,False,False,True,True
AAAOPP13416000043708,2.0,The Face on Mars,Text dependent,test,973,194,198,6,3,99.4861,False,True,True,True,False,False,False,True
AAAOPP13416000080534,1.0,The Face on Mars,Text dependent,test,1253,244,240,3,3,100.0,True,False,False,True,False,False,True,True
AAAOPP13416000049378,3.0,The Face on Mars,Text dependent,test,1214,242,238,7,4,99.9176,False,True,True,True,False,False,True,True
AAAOPP13416000071303,3.0,The Face on Mars,Text dependent,test,2109,396,392,12,5,99.7629,True,True,True,True,False,False,True,True
AAAOPP13416000114646,5.0,The Face on Mars,Text dependent,test,3122,570,553,14,7,99.8398,True,True,True,True,True,True,True,True
AAAOPP13416000046703,3.0,The Face on Mars,Text dependent,test,1563,293,300,8,6,99.6801,False,True,True,True,True,True,True,True
AAAOPP13416000015205,3.0,The Face on Mars,Text dependent,test,1315,272,276,5,4,99.5437,False,True,True,True,False,False,True,True
AAAOPP13416000071135,2.0,The Face on Mars,Text dependent,test,1321,249,246,8,5,99.9243,True,True,True,True,False,False,True,True
AAAOPP13416000069945,3.0,The Face on Mars,Text dependent,test,2411,437,414,11,4,99.7097,True,True,True,True,False,False,False,True
AAAOPP13416000071239,2.0,The Face on Mars,Text dependent,test,1137,216,208,6,4,99.6482,False,True,True,True,False,False,True,True
AAAOPP13416000005728,3.0,The Face on Mars,Text dependent,test,1673,328,322,11,7,99.7609,True,True,True,True,True,True,True,True
AAAOPP13416000005729,2.0,The Face on Mars,Text dependent,test,1756,334,333,5,5,87.5854,True,True,True,True,False,False,True,True
AAAOPP13416000110575,1.0,The Face on Mars,Text dependent,test,1501,312,321,3,3,93.9374,True,False,True,True,False,False,False,True
AAAOPP13416000106941,4.0,The Face on Mars,Text dependent,test,2116,414,409,11,6,99.8582,False,True,True,True,True,True,True,True
AAAOPP13416000044033,2.0,The Face on Mars,Text dependent,test,957,186,184,6,4,99.6865,False,True,True,True,False,False,True,True
AAAOPP13416000109250,2.0,The Face on Mars,Text dependent,test,1152,212,211,4,4,100.0,False,True,True,True,False,False,True,True
AAAOPP13416000115042,6.0,The Face on Mars,Text dependent,test,3889,740,725,15,7,99.8457,True,True,True,True,True,True,True,True
AAAOPP13416000114161,3.0,The Face on Mars,Text dependent,test,1030,199,196,7,4,95.7282,False,True,True,True,False,False,True,True
AAAOPP13416000079589,2.0,The Face on Mars,Text dependent,test,1210,239,254,5,4,77.2727,True,True,True,True,False,False,False,True
AAAOPP13416000107795,3.0,The Face on Mars,Text dependent,test,1920,361,364,11,3,99.5833,False,True,True,True,False,False,False,True
AAAOPP13416000129220,3.0,The Face on Mars,Text dependent,test,1752,336,325,12,6,99.3151,False,True,True,True,True,True,True,True
AAAOPP13416000108019,3.0,The Face on Mars,Text dependent,test,1975,396,389,9,5,99.8987,True,True,True,True,False,False,True,True
AAAOPP13416000062153,2.0,The Face on Mars,Text dependent,test,1132,217,215,5,3,99.735,False,True,True,True,False,False,False,True
AAAOPP13416000095305,5.0,The Face on Mars,Text dependent,test,2533,471,461,14,7,99.7631,True,True,True,True,True,True,True,True
AAAOPP13416000110625,3.0,The Face on Mars,Text dependent,test,1507,267,271,9,7,99.8009,True,True,True,True,True,True,True,True
AAAOPP13416000134243,2.0,The Face on Mars,Text dependent,test,1135,226,221,5,4,100.0881,False,True,True,True,False,False,True,True
AAAOPP13416000109589,2.0,The Face on Mars,Text dependent,test,1980,385,387,5,4,99.2424,False,True,True,True,False,False,True,True
AAAOPP13416000082598,1.0,The Face on Mars,Text dependent,test,3028,550,538,2,2,100.0,False,True,False,True,False,False,False,True
AAAOPP13416000052479,4.0,The Face on Mars,Text dependent,test,2623,491,484,12,6,99.8856,False,True,True,True,True,True,True,True
AAAOPP13416000223293,2.0,The Face on Mars,Text dependent,test,1360,246,245,6,5,99.7059,True,True,True,True,False,False,True,True
AAAOPP13416000110462,2.0,The Face on Mars,Text dependent,test,838,160,181,4,4,99.7613,True,True,False,True,False,False,True,True
AAAOPP13416000047375,2.0,The Face on Mars,Text dependent,test,1150,207,214,6,6,99.7391,True,True,False,True,True,True,True,True
AAAOPP13416000080222,3.0,The Face on Mars,Text dependent,test,1214,227,228,8,4,99.4234,False,True,True,True,False,False,True,True
AAAOPP13416000043571,2.0,The Face on Mars,Text dependent,test,1258,229,229,9,7,99.841,True,True,True,True,True,True,True,True
AAAOPP13416000082525,2.0,The Face on Mars,Text dependent,test,2280,419,415,10,7,99.8684,True,True,True,True,True,True,True,True
AAAOPP13416000080755,3.0,The Face on Mars,Text dependent,test,1261,244,241,6,5,99.9207,True,True,True,True,False,False,True,True
AAAOPP13416000050742,3.0,The Face on Mars,Text dependent,test,2415,270,1240,9,5,59.1718,True,True,True,True,False,False,True,True
AAAOPP13416000082504,3.0,The Face on Mars,Text dependent,test,1840,328,332,14,6,99.837,True,True,True,True,True,True,False,True
AAAOPP13416000081928,5.0,The Face on Mars,Text dependent,test,3036,561,555,11,7,99.9341,True,True,True,True,True,True,True,True
AAAOPP13416000039123,2.0,The Face on Mars,Text dependent,test,1023,191,188,3,3,100.0,False,True,False,True,False,False,True,True
AAAOPP13416000049547,4.0,The Face on Mars,Text dependent,test,2592,463,541,9,4,96.6049,False,True,True,True,False,False,True,True
AAAOPP13416000079528,3.0,The Face on Mars,Text dependent,test,1777,305,371,10,5,95.2167,True,True,True,True,False,False,True,True
AAAOPP13416000108035,2.0,The Face on Mars,Text dependent,test,1330,248,260,6,5,99.8496,True,True,True,True,False,False,True,True
AAAOPP13416000062270,3.0,The Face on Mars,Text dependent,test,2030,380,371,11,4,99.803,False,True,True,True,False,False,True,True
AAAOPP13416000044348,1.0,The Face on Mars,Text dependent,test,844,171,168,2,2,100.1185,False,True,False,True,False,False,False,True
AAAOPP13416000088137,4.0,The Face on Mars,Text dependent,test,2454,460,452,12,5,99.837,True,True,True,True,False,False,True,True
AAAOPP13416000175008,3.0,The Face on Mars,Text dependent,test,1549,288,282,7,7,99.9354,True,True,True,True,True,True,True,True
AAAOPP13416000083148,2.0,The Face on Mars,Text dependent,test,2345,468,455,10,7,99.8721,True,True,True,True,True,True,True,True
AAAOPP13416000032141,2.0,The Face on Mars,Text dependent,test,1266,233,226,10,4,99.6051,False,True,True,True,False,False,True,True
AAAOPP13416000005808,3.0,The Face on Mars,Text dependent,test,2429,462,467,9,5,98.7649,True,True,True,True,False,False,True,True
AAAOPP13416000033558,3.0,The Face on Mars,Text dependent,test,2026,377,366,7,7,99.9013,True,True,True,True,True,True,True,True
AAAOPP13416000035888,3.0,The Face on Mars,Text dependent,test,1447,284,274,6,5,99.9309,True,True,True,True,False,False,True,True
AAAOPP13416000070344,3.0,The Face on Mars,Text dependent,test,1230,238,234,12,5,99.7561,True,True,True,True,False,False,True,True
AAAOPP13416000005777,4.0,The Face on Mars,Text dependent,test,1722,339,331,12,5,99.8258,True,True,True,True,False,False,True,True
AAAOPP13416000148022,2.0,The Face on Mars,Text dependent,test,2104,385,388,9,6,99.8574,True,True,True,True,True,False,True,True
AAAOPP13416000071624,2.0,The Face on Mars,Text dependent,test,987,185,184,9,6,99.5947,False,True,True,True,True,True,True,True
AAAOPP13416000041644,1.0,The Face on Mars,Text dependent,test,862,172,171,7,4,100.116,False,True,False,True,True,False,True,True
AAAOPP13416000136549,2.0,The Face on Mars,Text dependent,test,1489,278,281,8,4,99.1941,False,True,True,True,False,False,True,True
AAAOPP13416000114741,4.0,The Face on Mars,Text dependent,test,2577,475,469,11,7,99.806,True,True,True,True,True,True,True,True
AAAOPP13416000045696,4.0,The Face on Mars,Text dependent,test,2066,400,414,10,6,98.5479,False,True,True,True,True,True,True,True
AAAOPP13416000028484,3.0,The Face on Mars,Text dependent,test,1899,367,356,10,7,99.8947,True,True,True,True,True,True,True,True
AAAOPP13416000082590,6.0,The Face on Mars,Text dependent,test,3659,660,639,10,7,99.8907,True,True,True,True,True,True,True,True
AAAOPP13416000045947,4.0,The Face on Mars,Text dependent,test,2967,531,536,11,7,99.2922,True,True,True,True,True,True,True,True
AAAOPP13416000075266,3.0,The Face on Mars,Text dependent,test,1533,284,283,7,5,99.8695,True,True,True,True,False,False,True,True
AAAOPP13416000049317,3.0,The Face on Mars,Text dependent,test,1866,360,352,7,4,99.8928,False,True,True,True,False,False,True,True
AAAOPP13416000071234,2.0,The Face on Mars,Text dependent,test,992,189,192,5,4,99.1935,False,True,True,True,False,False,True,True
AAAOPP13416000110754,3.0,The Face on Mars,Text dependent,test,1680,307,305,8,4,99.8214,True,True,True,True,False,False,False,True
AAAOPP13416000074826,2.0,The Face on Mars,Text dependent,test,1004,186,183,5,4,99.8008,False,True,True,True,False,False,True,True
AAAOPP13416000116845,3.0,The Face on Mars,Text dependent,test,2129,386,380,11,5,99.8591,True,True,True,True,False,False,True,True
AAAOPP13416000088281,3.0,The Face on Mars,Text dependent,test,1367,264,255,7,5,99.9268,True,True,True,True,False,False,True,True
AAAOPP13416000109490,3.0,The Face on Mars,Text dependent,test,1968,388,381,7,4,99.7967,False,True,True,True,False,False,True,True
AAAOPP13416000080376,2.0,The Face on Mars,Text dependent,test,881,168,166,5,4,100.1135,False,True,True,True,False,False,True,True
AAAOPP13416000102732,3.0,The Face on Mars,Text dependent,test,1769,328,327,8,5,91.1815,False,True,False,True,True,True,True,True
AAAOPP13416000146502,5.0,The Face on Mars,Text dependent,test,2968,569,553,12,5,99.8315,True,True,True,True,False,False,True,True
AAAOPP13416000111565,4.0,The Face on Mars,Text dependent,test,1779,351,342,7,5,99.6627,True,True,True,True,False,False,True,True
AAAOPP13416000060425,4.0,The Face on Mars,Text dependent,test,1782,334,328,15,7,94.22,True,True,True,True,True,True,True,True
AAAOPP13416000046985,4.0,The Face on Mars,Text dependent,test,2026,387,374,11,5,99.7532,True,True,True,True,False,False,True,True
AAAOPP13416000018218,2.0,The Face on Mars,Text dependent,test,1164,213,210,7,6,99.9141,True,True,True,True,True,True,False,True
AAAOPP13416000102744,2.0,The Face on Mars,Text dependent,test,1297,229,226,5,4,100.0,False,True,True,True,False,False,True,True
AAAOPP13416000114125,3.0,The Face on Mars,Text dependent,test,1866,373,368,12,5,99.6785,True,True,True,True,False,False,True,True
AAAOPP13416000047106,2.0,The Face on Mars,Text dependent,test,1009,190,185,6,3,99.9009,False,True,True,True,False,False,False,True
AAAOPP13416000070744,3.0,The Face on Mars,Text dependent,test,2000,357,362,8,5,99.75,True,True,True,True,False,False,True,True
AAAOPP13416000080359,4.0,The Face on Mars,Text dependent,test,2335,440,431,10,4,99.7859,False,True,True,True,False,False,True,True
AAAOPP13416000100933,2.0,The Face on Mars,Text dependent,test,849,168,169,2,2,100.1178,False,True,False,True,False,False,False,True
AAAOPP13416000047723,4.0,The Face on Mars,Text dependent,test,2613,515,519,9,4,99.8086,False,True,True,True,False,False,True,True
AAAOPP13416000107462,3.0,The Face on Mars,Text dependent,test,1196,225,219,9,7,99.5819,True,True,True,True,True,True,True,True
AAAOPP13416000080081,2.0,The Face on Mars,Text dependent,test,1884,364,355,7,5,99.8408,True,True,True,True,False,False,True,True
AAAOPP13416000052589,6.0,The Face on Mars,Text dependent,test,4714,831,824,13,7,97.221,True,True,True,True,True,True,True,True
AAAOPP13416000111252,4.0,The Face on Mars,Text dependent,test,2428,430,420,13,6,97.2817,True,True,True,True,True,True,False,True
AAAOPP13416000017788,3.0,The Face on Mars,Text dependent,test,3001,585,584,10,6,99.8667,True,True,True,True,True,False,True,True
AAAOPP13416000081307,2.0,The Face on Mars,Text dependent,test,880,164,164,7,7,99.3182,True,True,True,True,True,True,True,True
AAAOPP13416000071175,2.0,The Face on Mars,Text dependent,test,848,175,167,6,4,96.1085,False,True,True,True,False,False,True,True
AAAOPP13416000076531,3.0,The Face on Mars,Text dependent,test,1699,309,305,7,7,99.8823,True,True,True,True,True,True,True,True
AAAOPP13416000032134,3.0,The Face on Mars,Text dependent,test,1387,263,260,8,7,99.7837,True,True,True,True,True,True,True,True
AAAOPP13416000070847,3.0,The Face on Mars,Text dependent,test,1401,262,258,6,5,99.7859,True,True,True,True,False,False,True,True
AAAOPP13416000117079,3.0,The Face on Mars,Text dependent,test,1593,290,283,7,5,99.8117,True,True,True,True,False,False,True,True
AAAOPP13416000294883,2.0,The Face on Mars,Text dependent,test,1119,223,220,5,3,99.9106,False,True,True,True,False,False,False,True
AAAOPP13416000110350,2.0,The Face on Mars,Text dependent,test,1945,359,349,5,4,88.946,True,True,False,True,False,False,True,True
AAAOPP13416000098441,2.0,The Face on Mars,Text dependent,test,845,161,161,5,4,99.7633,False,True,True,True,True,False,False,True
AAAOPP13416000017961,3.0,The Face on Mars,Text dependent,test,1700,330,332,7,5,99.4118,True,True,True,True,False,False,True,True
AAAOPP13416000108700,3.0,The Face on Mars,Text dependent,test,2089,369,365,6,5,99.8564,True,True,True,True,False,False,True,True
AAAOPP13416000062322,3.0,The Face on Mars,Text dependent,test,1593,307,302,9,4,100.0,False,True,True,True,False,False,True,True
AAAOPP13416000114362,3.0,The Face on Mars,Text dependent,test,1723,320,304,6,4,94.0221,False,True,True,True,False,False,True,True
AAAOPP13416000017935,4.0,The Face on Mars,Text dependent,test,2160,409,413,12,5,99.1204,True,True,True,True,False,False,True,True
AAAOPP13416000066935,4.0,The Face on Mars,Text dependent,test,1818,344,342,11,4,99.67,False,True,True,True,False,False,True,True
AAAOPP13416000079592,3.0,The Face on Mars,Text dependent,test,2191,467,444,9,5,91.6476,True,True,True,True,False,False,True,True
AAAOPP13416000082543,3.0,The Face on Mars,Text dependent,test,2554,461,423,13,7,99.6868,True,True,True,True,True,True,True,True
AAAOPP13416000110780,3.0,The Face on Mars,Text dependent,test,1382,254,244,10,5,99.4935,True,True,True,True,False,False,True,True
AAAOPP13416000024842,5.0,The Face on Mars,Text dependent,test,3314,597,596,14,7,99.7284,True,True,True,True,True,True,True,True
AAAOPP13416000089087,4.0,The Face on Mars,Text dependent,test,2510,440,424,14,7,99.9602,True,True,True,True,True,True,True,True
AAAOPP13416000145812,2.0,The Face on Mars,Text dependent,test,1334,265,263,7,5,99.7751,True,True,True,True,False,False,True,True
AAAOPP13416000001452,3.0,The Face on Mars,Text dependent,test,1562,291,287,10,7,99.7439,True,True,True,True,True,True,True,True
AAAOPP13416000019680,3.0,The Face on Mars,Text dependent,test,1323,256,253,10,6,99.8488,True,True,True,True,True,False,True,True
AAAOPP13416000036106,2.0,The Face on Mars,Text dependent,test,1574,292,281,6,3,99.8094,False,True,True,True,False,False,False,True
AAAOPP13416000047831,3.0,The Face on Mars,Text dependent,test,1471,271,276,10,4,99.3202,False,True,True,True,False,False,True,True
AAAOPP13416000088207,3.0,The Face on Mars,Text dependent,test,3539,654,639,10,5,99.887,False,True,True,True,True,False,True,True
AAAOPP13416000111557,2.0,The Face on Mars,Text dependent,test,1229,236,234,8,4,99.9186,False,True,True,True,False,False,True,True
AAAOPP13416000107499,3.0,The Face on Mars,Text dependent,test,1875,367,350,13,6,99.5733,False,True,True,True,True,True,True,True
AAAOPP13416000136714,3.0,The Face on Mars,Text dependent,test,2554,477,468,9,5,99.8042,True,True,True,True,False,False,True,True
AAAOPP13416000107078,2.0,The Face on Mars,Text dependent,test,1629,342,340,5,5,99.8772,True,True,True,True,False,False,True,True
AAAOPP13416000071247,3.0,The Face on Mars,Text dependent,test,1152,216,225,8,4,98.9583,False,True,True,True,False,False,True,True
AAAOPP13416000114388,1.0,The Face on Mars,Text dependent,test,959,207,206,5,5,100.1043,True,True,True,True,False,False,True,True
AAAOPP13416000051068,3.0,The Face on Mars,Text dependent,test,1172,220,217,7,5,100.0,True,True,False,True,True,True,False,True
AAAOPP13416000049480,2.0,The Face on Mars,Text dependent,test,1597,322,310,6,4,99.8121,True,True,True,False,False,False,True,True
AAAOPP13416000114155,3.0,The Face on Mars,Text dependent,test,1829,361,349,10,4,99.836,False,True,True,True,False,False,True,True
AAAOPP13416000148164,2.0,The Face on Mars,Text dependent,test,1393,262,253,6,4,99.8564,False,True,True,True,False,False,True,True
AAAOPP13416000114194,4.0,The Face on Mars,Text dependent,test,2472,446,447,11,7,99.8382,True,True,True,True,True,True,True,True
AAAOPP13416000110107,2.0,The Face on Mars,Text dependent,test,1018,196,191,8,4,99.7053,True,True,True,True,False,False,False,True
AAAOPP13416000042247,2.0,The Face on Mars,Text dependent,test,1034,201,200,6,4,99.8066,False,True,True,True,False,False,True,True
AAAOPP13416000110628,2.0,The Face on Mars,Text dependent,test,1405,254,250,3,3,99.9288,False,True,False,True,False,False,True,True
AAAOPP13416000218443,1.0,The Face on Mars,Text dependent,test,1186,223,216,4,3,99.6627,False,True,True,True,False,False,False,True
AAAOPP13416000211609,5.0,The Face on Mars,Text dependent,test,2611,455,452,12,6,99.6936,False,True,True,True,True,True,True,True
AAAOPP13416000082121,3.0,The Face on Mars,Text dependent,test,1560,274,270,10,7,99.6154,True,True,True,True,True,True,True,True
AAAOPP13416000071125,2.0,The Face on Mars,Text dependent,test,1050,185,208,3,3,98.2857,False,True,False,True,False,False,True,True
AAAOPP13416000018125,3.0,The Face on Mars,Text dependent,test,2079,397,378,10,6,99.8557,True,True,True,True,True,False,True,True
AAAOPP13416000093120,3.0,The Face on Mars,Text dependent,test,1884,366,372,11,5,98.8854,True,True,True,True,False,False,True,True
AAAOPP13416000050280,3.0,The Face on Mars,Text dependent,test,1600,297,287,11,7,99.875,True,True,True,True,True,True,True,True
AAAOPP13416000045153,3.0,The Face on Mars,Text dependent,test,1909,376,371,9,5,99.7905,True,True,True,True,False,False,True,True
AAAOPP13416000006193,3.0,The Face on Mars,Text dependent,test,1794,361,346,11,4,99.8885,False,True,True,True,False,False,True,True
AAAOPP13416000080973,2.0,The Face on Mars,Text dependent,test,892,155,154,6,5,99.7758,True,True,True,True,False,False,True,True
AAAOPP13416000105905,2.0,The Face on Mars,Text dependent,test,1013,191,181,5,5,100.0,True,True,False,True,True,True,False,True
AAAOPP13416000075639,3.0,The Face on Mars,Text dependent,test,1369,270,264,7,6,99.927,True,True,False,True,True,True,True,True
AAAOPP13416000081989,3.0,The Face on Mars,Text dependent,test,1332,262,256,9,5,99.6997,True,True,True,True,False,False,True,True
AAAOPP13416000080051,2.0,The Face on Mars,Text dependent,test,1120,212,212,7,6,99.8214,False,True,True,True,True,True,True,True
AAAOPP13416000089824,3.0,The Face on Mars,Text dependent,test,1650,319,315,7,4,99.8788,False,True,True,True,False,False,True,True
AAAOPP13416000147960,3.0,The Face on Mars,Text dependent,test,1712,305,304,6,6,99.8832,True,True,True,True,True,False,True,True
AAAOPP13416000076598,5.0,The Face on Mars,Text dependent,test,2983,546,520,12,6,99.8324,False,True,True,True,True,True,True,True
AAAOPP13416000082496,5.0,The Face on Mars,Text dependent,test,2659,480,474,10,6,99.8496,False,True,True,True,True,True,True,True
AAAOPP13416000071327,2.0,The Face on Mars,Text dependent,test,1091,203,199,7,5,100.0,False,True,True,True,True,False,True,True
AAAOPP13416000109562,4.0,The Face on Mars,Text dependent,test,1693,326,325,12,4,99.6456,False,True,True,True,False,False,True,True
AAAOPP13416000045413,3.0,The Face on Mars,Text dependent,test,2407,445,443,9,5,99.7923,False,True,True,True,True,False,True,True
AAAOPP13416000174908,3.0,The Face on Mars,Text dependent,test,1405,261,264,9,7,99.6441,True,True,True,True,True,True,True,True
AAAOPP13416000107847,3.0,The Face on Mars,Text dependent,test,1514,280,274,6,4,99.8679,True,True,True,True,False,False,False,True
AAAOPP13416000013488,4.0,The Face on Mars,Text dependent,test,3170,617,612,12,5,98.6435,True,True,True,True,False,False,True,True
AAAOPP13416000110606,2.0,The Face on Mars,Text dependent,test,2116,286,866,5,5,72.4008,True,True,False,True,True,False,True,True
AAAOPP13416000102763,3.0,The Face on Mars,Text dependent,test,1548,288,284,10,6,99.8062,False,True,True,True,True,True,True,True
AAAOPP13416000081870,2.0,The Face on Mars,Text dependent,test,1823,329,324,6,4,99.8903,False,True,True,True,False,False,True,True
AAAOPP13416000049360,2.0,The Face on Mars,Text dependent,test,1302,247,250,7,4,99.7696,False,True,True,True,False,False,True,True
AAAOPP13416000074880,3.0,The Face on Mars,Text dependent,test,2074,385,380,12,7,99.8554,True,True,True,True,True,True,True,True
AAAOPP13416000081000,2.0,The Face on Mars,Text dependent,test,1725,312,300,11,6,99.5942,True,True,True,True,True,False,True,True
AAAOPP13416000030861,3.0,The Face on Mars,Text dependent,test,1460,260,275,12,6,98.4932,True,True,True,True,True,True,False,True
AAAOPP13416000087474,2.0,The Face on Mars,Text dependent,test,1437,271,268,9,4,99.8608,False,True,True,True,False,False,True,True
AAAOPP13416000146539,4.0,The Face on Mars,Text dependent,test,2275,380,365,11,4,99.7802,False,True,True,True,False,False,True,True
AAAOPP13416000015371,4.0,The Face on Mars,Text dependent,test,2747,536,548,11,5,99.7816,True,True,True,True,False,False,True,True
AAAOPP13416000105982,2.0,The Face on Mars,Text dependent,test,1035,193,194,5,4,100.0,False,True,True,True,False,False,True,True
AAAOPP13416000070760,2.0,The Face on Mars,Text dependent,test,947,189,187,7,4,99.6832,False,True,True,True,False,False,True,True
AAAOPP13416000102750,4.0,The Face on Mars,Text dependent,test,3027,570,559,14,7,99.7687,True,True,True,True,True,True,True,True
AAAOPP13416000049269,4.0,The Face on Mars,Text dependent,test,2080,398,389,11,4,99.7596,False,True,True,True,False,False,True,True
AAAOPP13416000111322,2.0,The Face on Mars,Text dependent,test,1325,244,237,8,5,99.8491,False,True,True,True,True,True,False,True
AAAOPP13416000114399,3.0,The Face on Mars,Text dependent,test,1582,294,295,9,5,99.7472,True,True,True,True,False,False,True,True
AAAOPP13416000074698,2.0,The Face on Mars,Text dependent,test,927,173,174,3,3,99.8921,False,True,True,True,False,False,False,True
AAAOPP13416000074757,3.0,The Face on Mars,Text dependent,test,1770,327,326,6,6,99.9435,True,True,False,True,True,True,True,True
AAAOPP13416000108841,3.0,The Face on Mars,Text dependent,test,2015,374,373,7,7,99.8015,True,True,True,True,True,True,True,True
AAAOPP13416000013378,2.0,The Face on Mars,Text dependent,test,1293,259,255,6,5,99.6906,True,True,True,True,False,False,True,True
AAAOPP13416000017781,2.0,The Face on Mars,Text dependent,test,1249,255,259,5,5,99.8399,True,True,True,True,False,False,True,True
AAAOPP13416000100932,2.0,The Face on Mars,Text dependent,test,904,190,187,3,3,100.2212,True,True,False,True,False,False,False,True
AAAOPP13416000102746,2.0,The Face on Mars,Text dependent,test,1499,291,302,4,4,99.3329,True,True,False,True,False,False,True,True
AAAOPP13416000071148,2.0,The Face on Mars,Text dependent,test,1094,203,199,4,4,99.9086,False,True,True,True,False,False,True,True
AAAOPP13416000109319,3.0,The Face on Mars,Text dependent,test,1565,287,285,7,3,99.8722,False,True,True,True,False,False,False,True
AAAOPP13416000116789,3.0,The Face on Mars,Text dependent,test,1653,307,307,8,7,99.758,True,True,True,True,True,True,True,True
AAAOPP13416000062183,3.0,The Face on Mars,Text dependent,test,1283,236,233,8,7,99.6103,True,True,True,True,True,True,True,True
AAAOPP13416000045274,5.0,The Face on Mars,Text dependent,test,3224,589,573,12,7,99.8449,True,True,True,True,True,True,True,True
AAAOPP13416000114184,2.0,The Face on Mars,Text dependent,test,1327,246,252,7,4,99.6986,True,True,True,True,False,False,False,True
AAAOPP13416000005903,4.0,The Face on Mars,Text dependent,test,2612,513,506,10,7,99.8851,True,True,True,True,True,True,True,True
AAAOPP13416000028830,3.0,The Face on Mars,Text dependent,test,1875,373,375,10,5,95.8933,True,True,True,True,False,False,True,True
AAAOPP13416000109366,5.0,The Face on Mars,Text dependent,test,3038,530,530,11,7,99.6379,True,True,True,True,True,True,True,True
AAAOPP13416000136946,3.0,The Face on Mars,Text dependent,test,1713,303,299,9,7,99.7081,True,True,True,True,True,True,True,True
AAAOPP13416000047362,2.0,The Face on Mars,Text dependent,test,1254,231,243,11,6,98.5646,False,True,True,True,True,True,True,True
AAAOPP13416000082127,3.0,The Face on Mars,Text dependent,test,1397,273,268,8,7,99.7137,True,True,True,True,True,True,True,True
AAAOPP13416000046769,3.0,The Face on Mars,Text dependent,test,1735,334,335,7,5,99.9424,True,True,True,True,False,False,True,True
AAAOPP13416000292293,2.0,The Face on Mars,Text dependent,test,1088,208,212,4,3,99.4485,False,True,True,True,False,False,False,True
AAAOPP13416000146632,4.0,The Face on Mars,Text dependent,test,3041,545,545,14,6,99.6712,False,True,True,True,True,True,True,True
AAAOPP13416000110473,3.0,The Face on Mars,Text dependent,test,1349,248,238,9,6,99.9259,False,True,True,True,True,True,True,True
AAAOPP13416000162616,4.0,The Face on Mars,Text dependent,test,1932,363,356,11,7,99.8965,True,True,True,True,True,True,True,True
AAAOPP13416000071235,3.0,The Face on Mars,Text dependent,test,1524,283,275,7,5,99.8031,True,True,True,True,False,False,True,True
AAAOPP13416000110352,4.0,The Face on Mars,Text dependent,test,3484,662,651,12,7,99.8565,True,True,True,True,True,True,True,True
AAAOPP13416000045759,3.0,The Face on Mars,Text dependent,test,2799,512,503,13,7,99.8214,True,True,True,True,True,True,True,True
2081001121,3.0,Community service,Independent,test,1823,320,303,8,4,98.4092,False,True,True,True,False,False,True,True
2241005041,2.0,Community service,Independent,test,897,166,167,3,3,97.3244,False,True,True,True,False,False,False,True
2081001490,5.0,Community service,Independent,test,2256,403,390,9,5,98.7589,True,True,True,True,False,False,True,True
2271000411,3.0,Community service,Independent,test,1135,217,206,11,7,97.6211,True,True,True,True,True,True,True,True
